Rank	Taxonpath	Taxon	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21
family	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pterospermaceae	Pterospermaceae	0.00792788879235	0.00327221090325	0.00282386986861	0.000358989086732	2.46627370706e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.82750582751e-05	0.00495249275469	0.000660252782494	0.000144542090657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155634608055	0.00131277448921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109954185756	0.0	0.000298472814101	0.0	0.0	0.0	1.63583124765e-05	0.0	0.000839106674125	0.000485250071114	0.00181281995634	9.12727991846e-05	5.32254630615e-05	0.0	0.0	0.0	1.510665297e-05	0.0	0.000251291358369	0.000515488828391	0.00253138075314	0.00179162934106	0.00608123010997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000995200362807	0.000528293026532	0.00177115083615	0.0	3.25446675562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00294516110031	0.000813620245786	0.000428613524543	1.89025197059e-05	0.0	9.93226197334e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000388309301302	0.000141298818742	0.0	0.0	1.60701946101e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000695894224078	0.000114416475973	0.000386847195358	0.0	0.0	0.0	0.0	0.0	0.0	0.00061873895109	0.000124215030019	0.000414889938919	0.0	0.0	0.0	0.0	2.03351228241e-05	0.0	0.000396144196488	6.8687215592e-05	0.000654593061314	0.000631338042063	0.00774314131233	0.0	0.0	0.0	0.0	0.0	0.0
family	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae	Pyramimonadaceae	0.00423544743701	0.00169784527999	0.00422413591916	0.000610281447444	0.000468592004341	0.00279361677701	0.000999321215778	0.000141502759304	0.000831395975428	0.000345200561526	0.000302200396638	0.00227272727273	0.00728199860597	0.00207508017355	0.00929405642923	0.00514364571572	0.00228900105646	0.000326001495772	0.00189328743546	0.000421385304188	0.00083883820908	0.000559393617319	0.000351915871406	0.00226980147706	0.00038114597891	0.00295970975749	0.00877502784645	0.00167915591088	0.0202849553248	0.00368983568416	0.00677944318602	0.00319498182671	0.000591943646965	0.00276992964379	0.00291840622593	0.000349591676921	9.1462020396e-05	0.00922948771345	0.00168515657913	0.000596945628202	0.00229716193656	0.00138358149954	0.00190537140198	0.00282998805843	0.000805369127517	0.00378673781144	0.000736241487208	0.00102130701766	0.0024035170452	0.00267457951884	0.00218096845385	0.0010685799336	0.000890029598659	0.00155598525591	0.0	0.00485829959514	0.000789342268473	0.000648535564854	0.00291660590404	0.00132337650061	0.000267221469336	0.00504468936777	0.00836222720783	0.00174056635351	0.000123877361412	0.00196888831034	0.00219708975652	0.00380558248564	0.00197780325267	0.000601667057995	0.00846445341461	0.00358066441217	0.0017085950467	0.016205012248	0.0143422608338	0.00578716605358	0.000929879115715	0.00113838079802	6.87072726648e-05	0.000172823006199	0.00612593508865	0.0078083256424	0.00378608613346	0.00429087197323	0.00545146939031	0.004469517888	0.0026302107227	0.000780650816259	0.00216109379581	0.000620432924307	0.000110848359444	0.000189487799901	0.00820626990085	0.00302379472108	0.00212022020533	0.00925557324841	0.052420974818	0.0	0.00243114645921	0.00268817204301	0.00156783694496	0.00113793961808	0.0	0.00208768267223	0.00451945080092	0.00211007561104	0.000505646384628	0.000491320013102	0.00184560219363	0.00899177938523	0.00112388832785	0.00141800871062	0.001944608132	0.0112759643917	0.00193615304829	0.00134128166915	0.00439340218899	0.00577388712982	0.00120468732888	2.03351228241e-05	0.00464349910126	0.00145252872045	6.8687215592e-05	0.000716935257629	0.00856252219548	0.00620786329351	0.00212638713536	0.0025729152666	0.0195142204692	0.00270174191255	0.000280723643169	0.000714862932803
family	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadales X	Pyramimonadales X	0.000895960034752	0.000216089399271	0.0	0.000646180356117	0.000123313685353	0.000248746699323	0.000301681876461	8.08587196022e-05	0.000138565995905	0.000207120336916	1.88875247899e-05	0.000174825174825	0.00581459334532	0.00370213167327	1.44542090657e-05	0.0	0.0	0.000843768577291	0.00100401606426	0.000105346326047	0.00308273041837	0.0	0.0	0.0	0.00107991360691	0.000358029406149	0.000461843570866	2.50620285206e-05	0.0	0.000599825505308	0.000337365656176	0.000234494079025	1.47985911741e-05	6.64783114509e-05	0.000121600259414	0.0	4.5731010198e-05	0.00411495210329	0.0	0.00107781849537	0.000988313856427	0.000148240874951	0.000145448198624	0.000229016374671	0.00107382550336	6.45466672404e-05	5.01982832187e-05	0.0032043507679	0.000289030530751	0.00117096018735	3.89458652473e-05	3.8163569057e-05	0.0	0.00111789231978	6.32591093117e-05	0.000307133882451	0.00194919213235	0.000564853556485	0.0	0.000315089643003	0.000477181195243	0.0	0.00030593514175	6.69448597505e-05	0.0	1.62718042177e-05	0.000324160783749	0.00204025524895	0.00104559025459	0.0	0.00102973885823	0.00119355480406	0.00026035734045	0.0	0.000655425898319	0.000510905510348	0.000309959705238	0.000289418846955	0.000480950908654	0.0	0.0125316604818	0.000497887016078	0.000455401869827	0.000217378976618	7.31039956555e-05	0.00191692656085	0.0	2.73912567109e-05	0.000499549319636	2.29789971966e-05	0.0	0.00013118386147	0.000284760154288	0.000160138661241	0.0	0.000646894904459	9.64211676603e-05	0.000255715235514	0.000104191991109	0.000356263764736	0.0	0.0	0.0	0.0	0.000343249427918	0.0	0.0	0.0	0.0	0.00015423292256	9.7729419813e-05	0.000101286336473	0.000530347672363	0.000648678490097	4.60988821021e-05	8.27951647624e-05	0.000115615847079	2.32818029428e-05	0.000109517029898	0.0	0.0	0.000264096130992	0.000446466901348	0.000155855490789	0.000276210393403	0.000178003248559	0.00013289919596	5.76025805956e-05	0.000581274652273	3.55492356914e-05	0.0	0.0
family	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Prasinodermophyta;Prasinodermophyceae;Prasinococcales;Prasinococcales-Clade-B	Prasinococcales-Clade-B	0.0	0.000216089399271	0.00266050549604	0.000323090178059	0.000468592004341	0.000248746699323	0.000131985820952	8.08587196022e-05	0.000153962217672	6.90401123052e-05	5.66625743696e-05	0.0	9.17128287905e-05	0.00129692510847	0.00439407955597	0.00281377134971	0.000684743905779	0.000230118702898	0.000516351118761	0.000500395048723	0.000104854776135	0.000867060106844	2.07009336121e-05	0.0	0.00181044339982	0.00415314111132	0.00839468608221	0.0107265482068	0.0	0.000181765304639	0.000417690812409	0.000161214679329	0.00106549856454	0.00114121101324	0.00125653601394	8.39020024611e-05	0.000137193030594	0.00278217409413	0.000140429714928	0.000580363805197	0.000414023372287	0.00383779154039	0.00394164618271	0.00168490618508	8.9485458613e-05	0.000193640001721	5.01982832187e-05	0.000651083223756	0.000988788657833	0.00223546944858	0.000116837595742	7.6327138114e-05	0.000124190176557	0.0001510665297	0.000189777327935	2.7921262041e-05	0.000177199284759	0.00010460251046	0.00133330555613	0.00217411853672	0.00576434883854	0.000603169380929	0.00030593514175	0.000111574766251	6.19386807061e-05	8.13590210883e-05	1.20059549537e-05	0.0	0.0	0.000542967832825	0.00107092841255	0.00159140640541	0.00107397402936	0.0	0.000269881252249	0.000343700070598	0.000159979202704	9.64729489851e-05	0.0	0.000126736871212	0.0	0.0	0.00217878541642	0.00379940646088	0.00104434279508	0.000307900121174	0.000519925375417	0.000342390708886	0.000141176981636	0.0013098028402	0.0	4.37279538233e-05	0.000504802091693	0.00429548408975	0.00669543222735	0.0063196656051	0.00102849245504	0.000255715235514	0.000416767964436	0.000226713304832	0.000167982529817	0.000225217216078	0.00092142737477	0.0	0.0	0.000298927378231	0.000168548794876	0.00245660006551	0.00210925964986	0.000709471443774	0.000130305893084	0.00222829940241	0.00380082498527	0.00460975778069	0.00315777342399	0.00013247226362	0.000231231694158	0.000139690817657	5.47585149491e-05	2.03351228241e-05	0.000187237866986	0.0	3.4343607796e-05	0.000249368785262	0.00406423864578	0.00115702111564	0.000996743969699	0.000595226666155	4.15196180195e-05	0.000142196942766	0.000249532127261	6.21619941568e-05
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae	Suessiaceae	0.125923110339	0.000463048712725	2.33377675092e-05	0.00244112578978	0.000369941056058	1.91343614864e-05	7.54204691153e-05	4.04293598011e-05	0.00010777355237	4.60267415368e-05	9.44376239494e-05	0.0164918414918	0.00374188341465	0.00103754008678	8.67252543941e-05	5.37663315232e-05	7.82564463748e-05	0.000191765585748	0.0	2.63365815117e-05	6.2912865681e-05	0.00013984840433	2.07009336121e-05	0.00186326986923	0.00134989200864	0.00214817643689	0.00103235621723	0.000726798827097	0.0	1.81765304639e-05	0.0	0.0	0.000310770414657	4.43188743006e-05	0.000628268006972	9.7885669538e-05	0.00964924315178	0.00444814660558	0.0040724617329	0.00144261860149	1.33555926544e-05	0.0	2.90896397248e-05	3.2716624953e-05	0.0136017897092	0.0087783467447	0.00127168984154	0.00911516513258	0.000562848928305	0.000266127315308	7.78917304946e-05	0.0	6.20950882785e-05	1.510665297e-05	0.0	0.0262459863186	0.0204584628767	0.000627615062762	0.00202079123352	0.000126035857201	7.6348991239e-05	0.00932170861436	0.00474199469712	4.46299065003e-05	0.0	0.0	0.0016328098737	8.68193722959e-05	0.00303599098021	0.000836463958676	0.00113271274405	0.00179033220609	9.76340026687e-05	0.00697192387413	0.00077108929214	2.78675732917e-05	0.0	0.00026047696226	3.43536363324e-05	0.000195866073692	0.000412322554044	0.000437169087288	8.92944842797e-06	0.000245732756176	0.000208868559016	2.979678592e-05	0.0	2.73912567109e-05	3.25793034545e-05	0.0	0.0	0.000233215753724	0.000737787672474	0.000405056613727	0.000557952685612	0.000298566878981	0.000851720314333	5.11430471027e-05	0.0	0.000744915144449	0.000223976706423	0.0	0.0350980063662	0.0198329853862	0.115160183066	0.00260242658695	0.000505646384628	0.0013101867016	0.0	0.0	8.14411831775e-05	0.0443634153753	0.000883912787272	0.00142157201021	0.00435634435865	1.65590329525e-05	0.000192693078465	0.000116409014714	0.0	0.0	3.74475733972e-05	0.00726264360227	0.00588992873701	0.000311710981578	0.000789172552579	0.000155752842489	0.0120938268323	0.000537624085559	0.000249117708117	0.0	0.0	0.00018648598247
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Noctilucophyceae;Noctilucales;Noctilucaceae	Noctilucaceae	0.0236750651607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101632901958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617496449933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.510665297e-05	0.000126518218623	0.0256875610778	0.000837669346135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153689169953	0.00149683024184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.89032220062e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000291519692155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000506431682366	0.0	1.38016700021e-05	0.0	0.0	3.85386156929e-05	0.0	0.0	0.0	0.0	0.0161098639905	6.8687215592e-05	0.000374053177893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I	Dino-Group-I	0.278996524761	0.148576896956	0.0117622348246	0.668724870764	0.0626433521592	0.0485630094524	0.0307526962818	0.095938870808	0.0290218780311	0.00849193381355	0.0222306166777	0.177272727273	0.121886349463	0.126320505565	0.05677613321	0.105847984659	0.0253550886254	0.104473891116	0.0133964429145	0.0446141690809	0.0143651043305	0.058009118116	0.0220257933633	0.0336066129142	0.113629144963	0.0919419514989	0.107120541172	0.204355780557	0.0664090799324	0.112694488876	0.0916510032612	0.0875835385157	0.110575073253	0.0305246246745	0.00926188642536	0.0292538315248	0.760506699593	0.284664723032	0.277208257267	0.0325998640291	0.0952120200334	0.115973777836	0.059095603101	0.0653187417186	0.19418344519	0.0748095873316	0.0609574485886	0.0644827718272	0.150554482255	0.0565254417713	0.0426067765806	0.137140785406	0.0339039182001	0.0245483110762	0.0105010121457	0.0680720368561	0.234821270358	0.254372384937	0.0117705881127	0.137095503671	0.0690958370713	0.0439765312277	0.131450132572	0.0654497578828	0.0211830288015	0.0340731580318	0.0305071315372	0.0105630236293	0.0475428629017	0.0737262268138	0.0872394760689	0.217226974339	0.28998926026	0.15715093273	0.0809386726983	0.0309608739271	0.148950636417	0.0278710349618	0.013638393624	0.0207618038113	0.0820669140602	0.156178656434	0.0209574154604	0.0600816588851	0.0366982058191	0.0374346953775	0.0724531302566	0.0716829188123	0.0411368004952	0.041155383979	0.00537614543305	0.0200711308049	0.0381966916048	0.0307277831157	0.045900907603	0.145103503185	0.155864817523	0.0574336418964	0.0975931650054	0.0198536079803	0.0296209194244	0.00277372781907	0.156140056961	0.465553235908	0.246853546911	0.68347107438	0.507837518962	0.0360301342941	0.066072558532	0.0299520335611	0.0121021598202	0.0658361187076	0.0236888626989	0.046787661307	0.0212515846491	0.0459016393443	0.162517342377	0.0446079344384	0.0414521958164	0.0194607125427	0.00441881366087	0.0514987455434	0.0785094874217	0.563230572613	0.0248194767786	0.0746946131767	0.15854874078	0.0458324532939	0.0907618849907	0.0459296125133	0.0525265127885	0.0194567041711
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II	Dino-Group-II	0.0065432232841	0.0877322961042	0.0327895633504	0.0187392303274	0.0799072681086	0.0792162565535	0.102439852176	0.16056520245	0.121476189743	0.0674521897222	0.0969118896969	0.0423076923077	0.114494295462	0.084182229768	0.0681660499537	0.0275462838504	0.0870798607035	0.123477860663	0.0215433161216	0.129180932315	0.0214113452868	0.0686655665259	0.0395180822655	0.0483095060641	0.0536939397789	0.114163643307	0.0697927137385	0.030375178567	0.242212026081	0.226515922641	0.204041961862	0.106269785438	0.0478142480836	0.129821062545	0.00814721738073	0.0741693701756	0.00910047102941	0.119950020825	0.00884707204044	0.070787802411	0.218096828047	0.156921201739	0.182319316975	0.0673635307782	0.0595078299776	0.0341451869702	0.11681140505	0.268246288187	0.0762584237188	0.226820310837	0.048344800727	0.25758500935	0.175335830936	0.0352589280319	0.0325784412955	0.0443668853832	0.010712502215	0.04410041841	0.0301660382075	0.0941487853294	0.188811055334	0.0244009431376	0.0435447685091	0.0960212438355	0.0660266336327	0.0632159593856	0.0438457474908	0.0837083447887	0.0778271878661	0.0346765672693	0.0581184611583	0.0222796896758	0.0608748006639	0.016205012248	0.11545777001	0.0498922453833	0.130892983912	0.0998012657251	0.113504414442	0.180093093993	0.120280379337	0.0817627629086	0.0412094044951	0.113490728314	0.0476951354513	0.0638843090125	0.10630944735	0.139709104854	0.080568617443	0.102716117469	0.0367277564292	0.0490627641897	0.0279582696938	0.0492096686072	0.0204582651391	0.0695660828025	0.126552782554	0.126988185956	0.170735942764	0.0456665371162	0.0438434402822	0.170359043657	0.0123973864969	0.0330549756437	0.00823798627002	0.00689291366274	0.00488791505141	0.0124467736652	0.152341278211	0.0934497277789	0.189643939147	0.0241061480806	0.10624631703	0.112759643917	0.0483577273251	0.085726113595	0.235586557731	0.0854674986031	0.076333369839	0.0499023914104	0.0186301677651	0.0810775122144	0.00176869580149	0.055702752408	0.0338555025056	0.0692210132835	0.0376769220546	0.0364816343772	0.0736558023666	0.0669747600427	0.127573300062	0.0665133337477
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-III	Dino-Group-III	0.0044254995656	0.00163610545163	0.00119022614297	0.000502584721424	0.0154142106691	0.00474532164862	0.00916358699751	0.00349713962279	0.00424935720774	0.00170298943686	0.000925488714704	0.0412004662005	0.0111339374152	0.00874834936804	0.00715483348751	0.00414000752729	0.00641702860273	0.000671179550118	0.00243832472748	0.00755859889386	0.00507497116494	0.000335636170391	0.0113234106858	0.0133816654245	0.0117678820988	0.0150372350582	0.00654731179874	0.00355880804992	0.0171456170007	0.0136687509088	0.00518900509261	0.00222769375073	0.0016574422115	0.00214946540358	0.0	0.000111869336615	0.000182924040792	0.00564764681383	0.00126386743435	0.00101149120334	0.0137562604341	0.00467782316511	0.0039852806423	0.00548003467962	0.0114541387025	0.00710013339645	0.00523735421582	0.0100215751107	0.00632824741013	0.0246833084948	0.0272621056731	0.0157043086669	0.00525738414091	0.00197897153907	0.00139170040486	0.0270836241798	0.00103097765678	0.00372384937238	0.00162496614654	0.0120049153984	0.0121967513504	0.00652519603005	0.0196308382623	0.0144824046594	0.00567771239806	0.00872168706066	0.00282139941411	0.000593265710689	0.00415716607249	0.0103604132425	0.00640497569816	0.0	0.0017085950467	0.00442811381195	0.00670847684162	0.00662319325233	0.0048993630828	0.00272053716138	0.00353842454224	0.00232734981681	0.0138717087825	0.00658182348084	0.00581307092661	0.0141296334801	0.00608851849531	0.00494626646272	0.000734012294706	0.00565629451079	0.00659187906563	0.00360770255986	0.00129323086018	0.000204063784509	0.00164384270885	0.00735695849583	0.000371968457075	0.00403065286624	0.00549600655664	0.00460287423925	0.0023616851318	0.00320637388263	0.000559941766056	0.000154095989948	0.0	0.00139178844816	0.000343249427918	1.75839634254e-05	0.000168548794876	0.000491320013102	0.00601139000211	0.00239061029967	0.00188943544972	0.00648232553429	0.00391868002357	0.00861224208129	0.00539356920595	0.0286471270078	0.0106366579312	0.00470292419445	0.00136896287373	0.00083374003579	0.000898741761534	0.0279941898851	3.4343607796e-05	0.00190143698763	0.00102592431835	0.00785439334268	0.00538241743637	0.00708511741326	0.019140543907	0.0146462851049	0.00262008733624	0.01031889103
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-IV	Dino-Group-IV	0.0	6.17398283633e-05	0.0	0.0	0.00249093644413	0.0	0.00179123614149	0.0	4.61886653015e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00127166725359	0.0	0.0	5.26731630234e-05	0.0	0.000111878723464	6.21028008363e-05	6.77552679721e-05	0.000349383814001	0.0	0.000108669075498	0.000250620285206	0.00434677614103	0.00141776937618	0.000835381624817	5.86235197561e-05	0.0	0.0	0.0	0.0	0.0	3.33194502291e-05	0.0	1.65818230056e-05	0.0	0.000691790749769	4.36344595872e-05	8.17915623824e-05	0.0	4.30311114936e-05	0.000250991416094	0.0	0.0	1.33063657654e-05	9.0873685577e-05	0.000534289966798	0.000476062343469	1.510665297e-05	6.32591093117e-05	0.000139606310205	1.61090258872e-05	0.0	0.000791650173955	0.00579764943126	0.000839838903628	0.00241267752372	0.000866816234958	0.000267779439002	2.0646226902e-05	3.25436084353e-05	0.0	0.0	0.0	0.000176097675511	0.0	0.0	0.0	0.0	0.0	1.85783821945e-05	0.0	0.0	0.0	0.0	5.89032220062e-05	0.0	8.92944842797e-06	0.0	0.000125321135409	0.0	0.0	1.36956283554e-05	0.0	0.000712348913093	0.000738989062962	1.45759846078e-05	0.0	0.0	0.0	0.000547372611465	0.00453179488004	0.00230143711962	0.000382037300733	0.0	0.0	0.0	0.000167532249958	0.0	0.0	0.000527518902761	0.0	0.0	0.00126555578992	1.5423292256e-05	0.0	0.0	0.0	0.0	4.60988821021e-05	0.000248385494287	0.00065515646678	0.000302663438257	0.000109517029898	0.0	0.000355751947274	0.0	0.0	0.000155855490789	0.0014994278499	0.00233629263734	0.00438567346668	0.000902440429331	0.00124558854059	0.000426590828297	6.23830318153e-05	0.0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-V	Dino-Group-V	0.00160186794092	0.000154349570908	7.00133025275e-05	3.58989086732e-05	0.0025155991812	0.000382687229727	0.00247002036353	0.000646869756817	0.00144724484611	0.000253147078453	0.00154877703277	0.0135780885781	0.00121060934003	0.000330126391247	0.00010117946346	0.000125454773554	0.000449974566655	0.000172589027173	0.000889271371199	0.00250197524361	0.00211806647793	0.000475484574721	0.00604467261473	0.00125347245748	0.00093698386482	0.00231525682643	0.0	0.000325806370768	0.000482975126781	0.00279918569144	0.00181534853085	0.00156817915348	0.00115429011158	0.000997174671763	0.0	0.000139836670769	0.0	0.000316534777176	0.0	0.000281890991096	0.00666444073456	0.00138358149954	0.00250170901633	0.00394235330683	0.0173601789709	0.00376522225569	0.000803172531499	0.00128940010979	0.0005932731947	0.00141047477113	0.00251849928599	0.00375911155211	0.000786537784861	0.000634479424739	0.000569331983806	0.0042161105682	3.22180517744e-05	0.000146443514644	0.000124997395888	0.000567161357406	0.000534442938673	0.00153534024236	0.00382418927187	0.00245464485752	0.00311758026221	0.00450728976829	0.000312154828795	0.000159168849209	0.00105818772754	0.00176097675511	0.000267732103139	0.0	0.000178995671559	0.000188430374976	0.00102811905619	0.00150484895775	0.00111985441893	0.00109014432353	0.000549658181318	0.00124432564463	0.00172291924368	0.000692184388206	0.000321460143407	0.000311891575147	0.000616162249097	0.00291015275819	3.05838456127e-05	0.00517694751835	0.00297557638218	0.00291833264396	0.00116390777416	4.37279538233e-05	0.000297703797665	0.000508675747471	0.000111590537122	0.000248805732484	0.00165523004484	0.00173886360149	0.000555690619248	0.00236429589325	0.000223976706423	1.18535376883e-05	0.0	0.0	0.0	0.000123087743977	0.0	0.0	0.00195106517612	0.00121844008822	0.00141707658729	0.00678618454371	0.00041249263406	0.000496860120075	0.000368791056817	0.0047027653585	0.00173423770618	0.00102439932948	0.0	8.13404912966e-05	0.000337028160575	0.00567806681632	1.7171803898e-05	0.000124684392631	3.94586276289e-05	0.000333756091049	0.00611336301415	0.00155526967608	0.00203446128296	0.00113757554213	0.000343106674984	0.00562566047119
family	Main genome;Eukaryota;SAR;Alveolata;Perkinsea;Perkinsida class incertae sedis;Perkinsida;Perkinsida X	Perkinsida X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.02146799005e-05	1.53962217672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95971823482e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8163569057e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99870016898e-06	1.9294589797e-05	0.0	0.0	0.0	0.0	8.92944842797e-06	0.0	0.0	0.0	0.0	2.73912567109e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60701946101e-05	0.00138086227177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41956393636e-05	1.38016700021e-05	0.0	0.0	0.000115615847079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45008121398e-05	0.0	0.0	0.0	3.55492356914e-05	0.0	0.0
